row_id,Usage,rule_violation,rule
3225,Private,1,legal
3226,Private,1,promotion
3227,Public,1,financial
3228,Private,1,legal
3229,Private,0,medical
3230,Private,1,spoilers
3231,Private,1,promotion
3232,Private,1,spoilers
3233,Private,1,legal
3234,Public,1,medical
3235,Private,1,spoilers
3236,Private,0,legal
3237,Private,0,legal
3238,Private,0,medical
3239,Private,0,spoilers
3240,Private,0,spoilers
3241,Private,1,promotion
3242,Private,0,medical
3243,Private,0,medical
3244,Private,1,medical
3245,Private,1,advertising
3246,Private,0,spoilers
3247,Private,0,financial
3248,Public,0,spoilers
3249,Private,0,legal
3250,Private,0,advertising
3251,Private,1,spoilers
3252,Private,1,medical
3253,Public,1,advertising
3254,Public,0,financial
3255,Private,0,legal
3256,Private,0,financial
3257,Public,0,advertising
3258,Public,1,medical
3259,Private,0,medical
3260,Private,1,medical
3261,Private,0,advertising
3262,Private,0,medical
3263,Private,0,medical
3264,Private,1,promotion
3265,Private,1,legal
3266,Private,0,financial
3267,Private,0,medical
3268,Private,0,financial
3269,Private,0,spoilers
3270,Private,1,spoilers
3271,Private,0,spoilers
3272,Public,0,financial
3273,Private,1,financial
3274,Private,0,legal
3275,Private,1,legal
3276,Private,0,financial
3277,Public,1,financial
3278,Private,1,medical
3279,Private,1,promotion
3280,Private,0,medical
3281,Private,1,legal
3282,Private,1,financial
3283,Public,1,promotion
3284,Private,1,advertising
3285,Private,0,financial
3286,Private,0,promotion
3287,Private,1,promotion
3288,Public,1,legal
3289,Public,0,legal
3290,Public,0,medical
3291,Private,0,financial
3292,Public,1,promotion
3293,Public,1,promotion
3294,Private,0,advertising
3295,Private,0,advertising
3296,Private,1,medical
3297,Private,0,spoilers
3298,Private,0,medical
3299,Private,1,spoilers
3300,Public,1,legal
3301,Public,1,promotion
3302,Public,0,medical
3303,Private,0,medical
3304,Public,0,medical
3305,Private,0,financial
3306,Private,1,promotion
3307,Public,0,medical
3308,Private,0,advertising
3309,Private,0,financial
3310,Public,1,medical
3311,Public,0,financial
3312,Private,0,spoilers
3313,Public,0,spoilers
3314,Public,1,advertising
3315,Private,0,advertising
3316,Private,0,financial
3317,Private,1,legal
3318,Private,0,medical
3319,Private,1,spoilers
3320,Private,1,promotion
3321,Private,1,promotion
3322,Public,0,medical
3323,Private,1,legal
3324,Private,1,advertising
3325,Public,1,legal
3326,Private,0,legal
3327,Private,0,spoilers
3328,Private,1,advertising
3329,Private,0,financial
3330,Private,1,promotion
3331,Private,0,financial
3332,Private,1,legal
3333,Private,0,spoilers
3334,Private,0,spoilers
3335,Private,1,advertising
3336,Private,1,legal
3337,Public,1,legal
3338,Private,0,advertising
3339,Private,0,medical
3340,Public,0,spoilers
3341,Private,1,legal
3342,Private,1,promotion
3343,Public,1,legal
3344,Private,1,promotion
3345,Private,1,promotion
3346,Private,0,spoilers
3347,Private,1,promotion
3348,Private,0,medical
3349,Private,0,spoilers
3350,Private,1,spoilers
3351,Private,0,spoilers
3352,Private,0,advertising
3353,Public,0,financial
3354,Public,0,advertising
3355,Private,0,advertising
3356,Private,1,medical
3357,Private,0,medical
3358,Private,0,advertising
3359,Public,1,promotion
3360,Public,0,promotion
3361,Private,1,financial
3362,Public,0,spoilers
3363,Public,1,medical
3364,Private,0,advertising
3365,Public,0,financial
3366,Private,0,medical
3367,Public,1,financial
3368,Private,1,spoilers
3369,Private,0,advertising
3370,Private,0,financial
3371,Public,1,legal
3372,Private,0,legal
3373,Public,1,promotion
3374,Private,1,legal
3375,Public,1,legal
3376,Public,0,legal
3377,Public,1,promotion
3378,Private,0,financial
3379,Public,1,advertising
3380,Public,0,financial
3381,Public,0,promotion
3382,Public,1,advertising
3383,Public,1,advertising
3384,Public,0,financial
3385,Public,0,financial
3386,Public,0,promotion
3387,Public,0,promotion
3388,Public,1,advertising
3389,Public,0,financial
3390,Public,0,promotion
3391,Public,1,advertising
3392,Public,0,financial
3393,Public,0,promotion
3394,Public,1,advertising
3395,Public,0,financial
3396,Public,0,promotion
3397,Private,1,financial
3398,Private,1,legal
3399,Private,1,promotion
3400,Public,0,medical
3401,Private,1,advertising
3402,Private,1,advertising
3403,Private,0,financial
3404,Private,0,promotion
3405,Private,0,spoilers
3406,Private,1,legal
3407,Public,0,medical
3408,Private,1,promotion
3409,Private,0,spoilers
3410,Private,0,advertising
3411,Private,1,legal
3412,Private,0,advertising
3413,Private,1,financial
3414,Public,1,advertising
3415,Public,0,promotion
3416,Private,0,medical
3417,Private,0,medical
3418,Private,1,advertising
3419,Public,1,legal
3420,Public,1,promotion
3421,Public,0,spoilers
3422,Public,1,legal
3423,Private,1,promotion
3424,Public,0,financial
3425,Public,1,legal
3426,Private,0,legal
3427,Private,1,promotion
3428,Private,1,promotion
3429,Private,1,promotion
3430,Private,0,medical
3431,Private,0,financial
3432,Private,0,legal
3433,Public,1,promotion
3434,Private,0,advertising
3435,Public,1,medical
3436,Private,1,promotion
3437,Private,1,spoilers
3438,Private,1,legal
3439,Private,1,promotion
3440,Private,1,promotion
3441,Private,1,advertising
3442,Private,0,financial
3443,Private,1,advertising
3444,Private,0,financial
3445,Private,1,advertising
3446,Private,0,financial
3447,Private,1,advertising
3448,Private,0,financial
3449,Private,0,medical
3450,Public,0,legal
3451,Public,0,financial
3452,Public,1,medical
3453,Public,1,promotion
3454,Private,1,promotion
3455,Private,1,advertising
3456,Private,0,financial
3457,Public,1,medical
3458,Private,0,medical
3459,Public,1,legal
3460,Private,1,legal
3461,Private,0,advertising
3462,Private,1,advertising
3463,Private,1,spoilers
3464,Private,0,spoilers
3465,Private,0,financial
3466,Private,0,medical
3467,Private,0,spoilers
3468,Private,1,spoilers
3469,Public,1,legal
3470,Private,0,financial
3471,Private,1,legal
3472,Public,1,legal
3473,Private,1,financial
3474,Private,1,promotion
3475,Public,1,legal
3476,Public,0,spoilers
3477,Public,0,spoilers
3478,Private,0,medical
3479,Private,0,financial
3480,Private,1,spoilers
3481,Private,0,financial
3482,Private,0,financial
3483,Private,0,spoilers
3484,Private,0,advertising
3485,Public,1,legal
3486,Private,1,promotion
3487,Private,1,promotion
3488,Public,1,promotion
3489,Public,0,spoilers
3490,Private,1,medical
3491,Private,0,spoilers
3492,Public,0,financial
3493,Public,1,advertising
3494,Public,1,promotion
3495,Public,1,promotion
3496,Private,0,spoilers
3497,Private,0,medical
3498,Private,1,spoilers
3499,Private,0,financial
3500,Private,1,promotion
3501,Private,1,legal
3502,Private,1,promotion
3503,Private,1,medical
3504,Private,1,promotion
3505,Public,0,advertising
3506,Public,1,legal
3507,Public,1,promotion
3508,Public,1,legal
3509,Private,1,legal
3510,Public,1,medical
3511,Public,0,spoilers
3512,Private,0,advertising
3513,Public,1,advertising
3514,Public,0,promotion
3515,Public,1,advertising
3516,Public,1,advertising
3517,Public,1,advertising
3518,Public,0,promotion
3519,Public,0,promotion
3520,Public,0,promotion
3521,Public,1,advertising
3522,Public,0,promotion
3523,Public,1,advertising
3524,Public,0,promotion
3525,Public,1,advertising
3526,Public,0,promotion
3527,Public,1,advertising
3528,Public,1,advertising
3529,Public,0,promotion
3530,Public,0,promotion
3531,Public,1,advertising
3532,Public,0,promotion
3533,Public,1,advertising
3534,Public,1,advertising
3535,Public,0,promotion
3536,Public,0,promotion
3537,Public,1,advertising
3538,Public,0,promotion
3539,Private,1,promotion
3540,Private,1,promotion
3541,Public,0,medical
3542,Public,1,legal
3543,Public,1,promotion
3544,Public,1,spoilers
3545,Private,0,medical
3546,Private,1,medical
3547,Private,0,spoilers
3548,Public,0,financial
3549,Public,0,legal
3550,Public,1,advertising
3551,Private,1,spoilers
3552,Private,0,medical
3553,Private,1,spoilers
3554,Private,0,spoilers
3555,Private,0,financial
3556,Public,1,promotion
3557,Private,0,financial
3558,Private,1,promotion
3559,Private,1,financial
3560,Private,1,legal
3561,Private,0,financial
3562,Private,1,financial
3563,Public,0,legal
3564,Public,0,medical
3565,Private,0,medical
3566,Private,0,financial
3567,Private,0,spoilers
3568,Private,0,advertising
3569,Public,1,promotion
3570,Private,1,promotion
3571,Private,0,advertising
3572,Private,1,spoilers
3573,Private,0,spoilers
3574,Public,1,promotion
3575,Private,0,spoilers
3576,Public,1,advertising
3577,Private,0,spoilers
3578,Private,1,spoilers
3579,Public,0,medical
3580,Private,1,medical
3581,Private,0,spoilers
3582,Public,1,legal
3583,Public,1,advertising
3584,Public,0,spoilers
3585,Private,1,legal
3586,Private,0,financial
3587,Private,1,advertising
3588,Private,1,financial
3589,Public,0,legal
3590,Public,1,spoilers
3591,Private,0,medical
3592,Private,1,promotion
3593,Private,0,medical
3594,Private,0,medical
3595,Public,0,financial
3596,Public,1,promotion
3597,Public,1,spoilers
3598,Private,0,legal
3599,Private,0,medical
3600,Private,1,promotion
3601,Private,0,financial
3602,Private,1,medical
3603,Private,1,promotion
3604,Public,1,medical
3605,Private,0,medical
3606,Private,0,advertising
3607,Public,0,spoilers
3608,Private,1,spoilers
3609,Private,0,advertising
3610,Private,0,advertising
3611,Private,1,advertising
3612,Private,1,financial
3613,Private,0,spoilers
3614,Private,1,advertising
3615,Public,1,spoilers
3616,Private,0,financial
3617,Private,0,legal
3618,Private,0,spoilers
3619,Private,1,promotion
3620,Private,0,financial
3621,Private,1,promotion
3622,Public,1,legal
3623,Private,1,spoilers
3624,Private,1,financial
3625,Public,1,advertising
3626,Public,1,advertising
3627,Public,1,advertising
3628,Public,1,advertising
3629,Private,1,legal
3630,Private,1,promotion
3631,Public,0,spoilers
3632,Private,0,advertising
3633,Public,1,legal
3634,Private,1,legal
3635,Private,1,promotion
3636,Private,1,legal
3637,Private,0,spoilers
3638,Public,0,financial
3639,Private,0,legal
3640,Public,1,legal
3641,Private,1,promotion
3642,Private,0,financial
3643,Private,0,medical
3644,Private,1,legal
3645,Public,1,medical
3646,Public,1,promotion
3647,Private,0,financial
3648,Private,0,legal
3649,Private,1,spoilers
3650,Private,1,promotion
3651,Private,1,spoilers
3652,Public,1,advertising
3653,Public,0,promotion
3654,Private,1,spoilers
3655,Private,0,financial
3656,Private,0,medical
3657,Public,0,legal
3658,Public,1,promotion
3659,Private,1,promotion
3660,Private,1,promotion
3661,Private,0,medical
3662,Private,0,spoilers
3663,Private,0,medical
3664,Private,1,promotion
3665,Private,0,spoilers
3666,Private,1,spoilers
3667,Public,1,advertising
3668,Private,1,promotion
3669,Public,0,spoilers
3670,Private,0,advertising
3671,Private,1,financial
3672,Private,1,legal
3673,Private,1,promotion
3674,Public,1,legal
3675,Private,1,promotion
3676,Private,0,financial
3677,Private,1,promotion
3678,Private,0,spoilers
3679,Private,1,legal
3680,Private,0,medical
3681,Private,0,medical
3682,Private,0,financial
3683,Public,0,spoilers
3684,Private,1,financial
3685,Private,0,advertising
3686,Public,1,spoilers
3687,Public,0,spoilers
3688,Private,0,financial
3689,Private,1,promotion
3690,Private,1,legal
3691,Private,1,financial
3692,Private,1,financial
3693,Private,1,legal
3694,Private,1,promotion
3695,Private,0,advertising
3696,Private,0,legal
3697,Private,0,financial
3698,Private,0,spoilers
3699,Private,0,spoilers
3700,Private,0,advertising
3701,Public,1,advertising
3702,Public,1,spoilers
3703,Public,0,advertising
3704,Private,0,medical
3705,Private,1,promotion
3706,Private,0,legal
3707,Private,0,medical
3708,Public,0,financial
3709,Public,0,spoilers
3710,Public,0,medical
3711,Public,1,promotion
3712,Private,0,spoilers
3713,Private,0,legal
3714,Private,1,medical
3715,Private,0,spoilers
3716,Private,0,financial
3717,Private,1,spoilers
3718,Public,1,legal
3719,Private,0,legal
3720,Private,1,promotion
3721,Private,1,financial
3722,Private,1,legal
3723,Private,1,legal
3724,Private,1,spoilers
3725,Private,0,medical
3726,Private,1,promotion
3727,Private,0,spoilers
3728,Public,0,financial
3729,Public,0,spoilers
3730,Private,1,legal
3731,Private,0,spoilers
3732,Private,1,medical
3733,Private,0,spoilers
3734,Private,1,spoilers
3735,Private,1,promotion
3736,Private,1,financial
3737,Private,0,financial
3738,Private,0,advertising
3739,Private,1,promotion
3740,Private,0,spoilers
3741,Private,0,financial
3742,Private,1,advertising
3743,Private,1,medical
3744,Private,1,promotion
3745,Public,0,advertising
3746,Private,1,promotion
3747,Private,0,advertising
3748,Private,1,legal
3749,Private,0,financial
3750,Public,0,spoilers
3751,Private,0,medical
3752,Private,0,advertising
3753,Private,1,medical
3754,Private,1,promotion
3755,Private,0,spoilers
3756,Public,1,spoilers
3757,Private,1,medical
3758,Public,0,advertising
3759,Public,0,spoilers
3760,Private,1,financial
3761,Private,1,legal
3762,Private,1,spoilers
3763,Private,0,advertising
3764,Private,1,legal
3765,Public,1,spoilers
3766,Private,0,spoilers
3767,Private,0,financial
3768,Private,1,medical
3769,Private,1,medical
3770,Private,1,promotion
3771,Private,1,promotion
3772,Private,1,advertising
3773,Private,0,financial
3774,Private,0,promotion
3775,Private,0,legal
3776,Private,1,promotion
3777,Private,1,spoilers
3778,Public,1,spoilers
3779,Private,0,spoilers
3780,Public,0,financial
3781,Public,1,promotion
3782,Private,1,legal
3783,Private,1,legal
3784,Private,0,spoilers
3785,Public,1,advertising
3786,Public,0,advertising
3787,Public,1,advertising
3788,Public,0,financial
3789,Public,1,promotion
3790,Private,1,promotion
3791,Private,1,medical
3792,Private,0,advertising
3793,Private,0,financial
3794,Private,0,medical
3795,Private,0,legal
3796,Private,0,financial
3797,Private,1,advertising
3798,Private,1,medical
3799,Public,1,promotion
3800,Private,1,advertising
3801,Private,0,advertising
3802,Private,1,advertising
3803,Public,0,financial
3804,Public,0,promotion
3805,Public,1,advertising
3806,Public,0,financial
3807,Public,0,promotion
3808,Public,0,financial
3809,Private,0,spoilers
3810,Public,1,advertising
3811,Public,0,financial
3812,Public,1,legal
3813,Public,1,promotion
3814,Public,1,medical
3815,Public,1,legal
3816,Private,0,financial
3817,Private,1,promotion
3818,Public,1,legal
3819,Public,1,spoilers
3820,Private,1,spoilers
3821,Public,0,financial
3822,Public,0,financial
3823,Private,1,legal
3824,Private,0,legal
3825,Private,1,spoilers
3826,Private,1,promotion
3827,Private,1,promotion
3828,Private,1,medical
3829,Private,0,legal
3830,Public,0,advertising
3831,Public,0,legal
3832,Private,1,legal
3833,Private,1,spoilers
3834,Private,0,financial
3835,Public,1,promotion
3836,Private,1,promotion
3837,Public,0,spoilers
3838,Private,1,promotion
3839,Private,1,promotion
3840,Private,1,legal
3841,Private,0,financial
3842,Private,1,spoilers
3843,Private,1,promotion
3844,Private,1,medical
3845,Public,0,medical
3846,Public,0,advertising
3847,Public,0,advertising
3848,Private,1,promotion
3849,Public,0,advertising
3850,Private,1,advertising
3851,Private,0,advertising
3852,Private,1,advertising
3853,Private,1,medical
3854,Private,1,promotion
3855,Private,0,financial
3856,Private,0,financial
3857,Private,1,advertising
3858,Public,1,promotion
3859,Private,1,medical
3860,Public,1,promotion
3861,Private,1,promotion
3862,Private,1,legal
3863,Private,0,advertising
3864,Private,0,advertising
3865,Public,0,medical
3866,Private,0,medical
3867,Private,1,legal
3868,Private,0,advertising
3869,Private,0,spoilers
3870,Private,1,promotion
3871,Private,1,medical
3872,Private,1,spoilers
3873,Private,1,promotion
3874,Private,1,legal
3875,Private,1,spoilers
3876,Public,0,spoilers
3877,Private,1,advertising
3878,Public,1,advertising
3879,Private,1,advertising
3880,Private,1,legal
3881,Public,0,legal
3882,Public,0,medical
3883,Public,1,promotion
3884,Private,1,legal
3885,Private,1,promotion
3886,Private,1,advertising
3887,Private,1,promotion
3888,Private,1,advertising
3889,Private,0,advertising
3890,Private,0,advertising
3891,Private,1,legal
3892,Public,0,financial
3893,Private,0,financial
3894,Private,0,medical
3895,Public,1,legal
3896,Public,1,promotion
3897,Public,1,promotion
3898,Public,0,advertising
3899,Private,1,advertising
3900,Private,0,financial
3901,Private,0,spoilers
3902,Private,1,advertising
3903,Private,0,financial
3904,Private,0,promotion
3905,Public,0,medical
3906,Private,0,financial
3907,Private,1,legal
3908,Public,0,medical
3909,Private,0,spoilers
3910,Private,1,spoilers
3911,Private,0,legal
3912,Private,0,spoilers
3913,Public,1,spoilers
3914,Private,1,legal
